Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Fine Particulate Matter (µg/m³)
,Census Region 2: Midwest,CENS-R2,Iowa,19,2003,2003,Dec,12,10.79
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2003,2003,,,10.98
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Jan,1,12.42
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Feb,2,17.96
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Mar,3,9.85
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Apr,4,8.91
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,May,5,8
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Jun,6,7.24
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Jul,7,11.48
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Aug,8,8.53
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Sep,9,11.38
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Oct,10,9.36
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Nov,11,9.72
,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,Dec,12,10.93
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2004,2004,,,10.45
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Jan,1,16.87
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Feb,2,16.37
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Mar,3,11.13
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Apr,4,10.38
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,May,5,8.06
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Jun,6,11.96
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Jul,7,13.11
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Aug,8,12.01
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Sep,9,12.65
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Oct,10,9.12
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Nov,11,7.77
,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,Dec,12,13.05
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2005,2005,,,11.85
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Jan,1,11
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Feb,2,8.85
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Mar,3,11.75
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Apr,4,9.43
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,May,5,7.45
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Jun,6,10.31
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Jul,7,12.82
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Aug,8,12.67
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Sep,9,7.94
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Oct,10,7.22
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Nov,11,13.6
,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,Dec,12,9.3
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2006,2006,,,10.21
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Jan,1,11.7
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Feb,2,11.77
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Mar,3,14.11
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Apr,4,8.12
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,May,5,11.53
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Jun,6,11.72
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Jul,7,12.28
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Aug,8,12.15
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Sep,9,9.69
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Oct,10,7.99
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Nov,11,10.86
,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,Dec,12,19.88
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2007,2007,,,11.84
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Jan,1,12.13
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Feb,2,17.06
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Mar,3,11.51
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Apr,4,9.23
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,May,5,7.77
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Jun,6,7.81
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Jul,7,10.61
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Aug,8,10.3
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Sep,9,10.32
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Oct,10,7.61
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Nov,11,9.32
,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,Dec,12,10.66
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2008,2008,,,10.34
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Jan,1,15.84
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Feb,2,10.61
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Mar,3,8.93
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Apr,4,10.48
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,May,5,10.46
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Jun,6,11.32
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Jul,7,11.53
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Aug,8,12.3
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Sep,9,14.16
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Oct,10,9.37
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Nov,11,14.59
,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,Dec,12,16.46
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2009,2009,,,12.18
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Jan,1,13.4
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Feb,2,12.03
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Mar,3,10.03
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Apr,4,11.19
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,May,5,9.93
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Jun,6,13.02
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Jul,7,12.95
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Aug,8,13.39
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Sep,9,10.38
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Oct,10,9.41
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Nov,11,10.8
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Dec,12,13.63
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,,,11.68
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jan,1,13.53
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Feb,2,9.97
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Mar,3,9.68
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Apr,4,9.22
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,May,5,8.55
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jun,6,14.23
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jul,7,11.73
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Aug,8,9.73
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Sep,9,9.49
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Oct,10,9.92
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Nov,11,10.26
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Dec,12,13.86
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,,,10.85
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,,,,,11.15
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Jan,1,10.38
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Feb,2,12.12
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Mar,3,11.99
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Apr,4,10.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,May,5,9.69
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Jun,6,10.36
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Jul,7,10.56
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Aug,8,11.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Sep,9,7.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Oct,10,8.14
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Nov,11,9.11
,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,Dec,12,10.48
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2003,2003,,,10.16
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Jan,1,14.89
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Feb,2,16.73
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Mar,3,9.2
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Apr,4,9.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,May,5,7.92
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Jun,6,7.87
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Jul,7,10.02
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Aug,8,8.51
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Sep,9,9.62
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Oct,10,7.67
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Nov,11,7.83
,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,Dec,12,9.56
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2004,2004,,,9.96
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Jan,1,15.13
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Feb,2,13.18
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Mar,3,10.46
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Apr,4,9.46
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,May,5,8.52
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Jun,6,12.16
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Jul,7,11.79
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Aug,8,10.34
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Sep,9,11.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Oct,10,9.19
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Nov,11,7.72
,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,Dec,12,11.39
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2005,2005,,,10.93
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Jan,1,9.18
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Feb,2,9.41
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Mar,3,10.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Apr,4,8.91
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,May,5,8.42
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Jun,6,10.66
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Jul,7,11.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Aug,8,9.57
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Sep,9,8.08
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Oct,10,7.25
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Nov,11,10.47
,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,Dec,12,10.34
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2006,2006,,,9.54
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Jan,1,12.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Feb,2,13.44
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Mar,3,10.68
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Apr,4,8.49
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,May,5,9.42
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Jun,6,10.09
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Jul,7,11.46
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Aug,8,10.4
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Sep,9,9.65
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Oct,10,7.8
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Nov,11,10.16
,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,Dec,12,15.24
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2007,2007,,,10.75
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Jan,1,9.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Feb,2,11.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Mar,3,10.31
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Apr,4,8.58
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,May,5,8.77
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Jun,6,8.03
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Jul,7,11.28
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Aug,8,12.08
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Sep,9,10.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Oct,10,8.38
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Nov,11,8.57
,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,Dec,12,8.49
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2008,2008,,,9.68
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Jan,1,14.49
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Feb,2,10.32
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Mar,3,9.64
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Apr,4,9.93
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,May,5,9.74
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Jun,6,12
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Jul,7,11.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Aug,8,11.24
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Sep,9,13.43
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Oct,10,8.45
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Nov,11,15.06
,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,Dec,12,15.18
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2009,2009,,,11.73
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Jan,1,12.37
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Feb,2,10.98
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Mar,3,9.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Apr,4,10.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,May,5,9.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Jun,6,12.14
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Jul,7,11.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Aug,8,10.9
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Sep,9,9.57
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Oct,10,10
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Nov,11,10.6
,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,Dec,12,13.32
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2010,2010,,,10.96
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Jan,1,14.38
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Feb,2,9.92
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Mar,3,10.73
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Apr,4,8.48
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,May,5,9.51
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Jun,6,15.35
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Jul,7,11.39
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Aug,8,10.08
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Sep,9,8.69
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Oct,10,9.35
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Nov,11,8.83
,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,Dec,12,13.31
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,2011,2011,,,10.85
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,,,,,10.51
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Jan,1,9.16
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Feb,2,11.14
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Mar,3,13.92
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Apr,4,10.57
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,May,5,13.19
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Jun,6,13.69
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Jul,7,10.81
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Aug,8,12.94
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Sep,9,10.68
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Oct,10,8.87
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Nov,11,9.68
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,Dec,12,12
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2003,2003,,,11.39
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Jan,1,13.05
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Feb,2,17.14
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Mar,3,10.97
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Apr,4,8.63
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,May,5,8.78
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Jun,6,9.27
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Jul,7,12.95
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Aug,8,9.28
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Sep,9,10.77
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Oct,10,9.74
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Nov,11,10.45
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,Dec,12,10.07
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2004,2004,,,10.9
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Jan,1,14.36
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Feb,2,14.48
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Mar,3,10.61
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Apr,4,10.75
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,May,5,10.16
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Jun,6,11.42
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Jul,7,12.11
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Aug,8,10.82
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Sep,9,10.34
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Oct,10,9.25
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Nov,11,8.49
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,Dec,12,11.34
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2005,2005,,,11.16
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Jan,1,9.6
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Feb,2,9.43
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Mar,3,11.07
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Apr,4,10.24
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,May,5,10.86
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Jun,6,12.94
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Jul,7,13.91
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Aug,8,12.81
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Sep,9,8.78
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Oct,10,8.49
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Nov,11,12.18
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,Dec,12,10.25
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2006,2006,,,10.89
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Jan,1,11.16
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Feb,2,11.85
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Mar,3,10.68
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Apr,4,9.68
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,May,5,11.5
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Jun,6,12.69
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Jul,7,12.49
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Aug,8,13.54
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Sep,9,9.56
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Oct,10,8.79
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Nov,11,10.93
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,Dec,12,18.14
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2007,2007,,,11.76
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Jan,1,13.07
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Feb,2,15.04
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Mar,3,10.26
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Apr,4,11.21
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,May,5,9.62
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Jun,6,9.37
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Jul,7,9.96
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Aug,8,8.56
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Sep,9,8.73
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Oct,10,7.34
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Nov,11,7.88
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,Dec,12,8.84
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2008,2008,,,9.97
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Jan,1,16.37
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Feb,2,11.65
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Mar,3,10.58
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Apr,4,13.15
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,May,5,13.57
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Jun,6,14.88
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Jul,7,14.57
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Aug,8,15.37
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Sep,9,16.01
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Oct,10,10.36
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Nov,11,15.63
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,Dec,12,17.35
Total,Census Region 2: Midwest,CENS-R2,Minnesota,27,2009,2009,,,14.14
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Jan,1,13.15
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Feb,2,10.96
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Mar,3,11.48
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Apr,4,15.14
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,May,5,12.5
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Jun,6,13.93
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Jul,7,14.66
,Census Region 2: Midwest,CENS-R2,Minnesota,27,2010,2010,Aug,8,14.58
