,FIPS,County,State,State Abbreviation,2010 Census,2011 Estimate,2012 Estimate,2013 Estimate,2014 Estimate,2015 Estimate,2016 Estimate,2017 Estimate
337,12037,franklin,florida,FL,11549,11469,11608,11519,11644,11684,11799,11727
338,12039,gadsden,florida,FL,46389,47355,46568,46071,46147,46119,46155,46071
339,12041,gilchrist,florida,FL,16939,16993,16889,16904,16936,17164,17210,17743
340,12043,glades,florida,FL,12884,12833,12671,12677,12965,13130,13460,13754
341,12045,gulf,florida,FL,15863,15760,15769,15883,16006,15940,16100,16160
342,12047,hamilton,florida,FL,14799,14591,14721,14340,14071,14272,14324,14184
343,12049,hardee,florida,FL,27731,27657,27412,27286,27303,27257,27371,27411
344,12051,hendry,florida,FL,39140,38941,37846,37767,38473,39094,39640,40347
345,12053,hernando,florida,FL,172778,172836,172754,173706,175347,177883,182231,186553
346,12055,highlands,florida,FL,98786,98451,98205,98071,98482,99891,101558,102883
347,12057,hillsborough,florida,FL,1229226,1271239,1282378,1294828,1319511,1350904,1381627,1408566
348,12059,holmes,florida,FL,19927,19839,19695,19598,19570,19284,19407,19558
349,12061,indian river,florida,FL,138028,139086,140499,141942,144571,147629,151382,154383
350,12063,jackson,florida,FL,49746,49184,49103,48875,48729,48627,48292,48330
351,12065,jefferson,florida,FL,14761,14519,14209,14201,14046,14099,13933,14144
352,12067,lafayette,florida,FL,8870,8800,8793,8819,8841,8655,8654,8451
353,12069,lake,florida,FL,297052,300511,303833,308146,315780,325699,335431,346017
354,12071,lee,florida,FL,618754,631077,644580,660431,678241,700421,722506,739224
355,12073,leon,florida,FL,275487,278349,283642,281940,283931,286211,287074,290292
356,12075,levy,florida,FL,40801,40154,39826,39439,39312,39610,39851,40355
357,12077,liberty,florida,FL,8365,8261,8298,8356,8416,8404,8319,8242
358,12079,madison,florida,FL,19224,19126,18973,18757,18606,18472,18306,18449
359,12081,manatee,florida,FL,322833,327543,334012,342116,351401,363059,375563,385571
360,12083,marion,florida,FL,331298,332307,334004,335274,338368,342757,348139,354353
361,12085,martin,florida,FL,146318,147876,149028,151219,153246,155721,158484,159923
362,12086,miami-dade,florida,FL,2496435,2571532,2607800,2643934,2674754,2705982,2736543,2751796
363,12087,monroe,florida,FL,73090,73981,74627,75914,76492,77003,77304,77013
364,12089,nassau,florida,FL,73314,74146,74521,75397,76242,77891,79922,82721
365,12091,okaloosa,florida,FL,180822,183080,189789,192735,194628,197709,199915,202970
366,12093,okeechobee,florida,FL,39996,39854,39700,39469,39563,39807,40697,41605
367,12095,orange,florida,FL,1145956,1170765,1203532,1228274,1258227,1292008,1323598,1348975
368,12097,osceola,florida,FL,268685,278733,289194,299735,311748,324189,337990,352180
369,12099,palm beach,florida,FL,1320134,1337065,1356257,1378497,1402065,1428378,1453768,1471150
370,12101,pasco,florida,FL,464697,466502,469905,474782,484048,495648,510561,525643
371,12103,pinellas,florida,FL,916542,918565,922150,929214,937933,949321,962106,970637
372,12105,polk,florida,FL,602095,609924,615639,622981,635152,649644,667018,686483
373,12107,putnam,florida,FL,74364,73635,72913,72366,71983,71957,72404,73464
374,12109,st. johns,florida,FL,190039,196079,202077,209479,217977,226576,235046,243812
375,12111,st. lucie,florida,FL,277789,280487,283189,285708,290594,297929,306079,313506
376,12113,santa rosa,florida,FL,151372,155727,158205,160421,162768,166365,170063,174272
377,12115,sarasota,florida,FL,379448,382263,386647,390270,396779,405148,412879,419119
378,12117,seminole,florida,FL,422718,426415,430855,436020,442174,449132,456314,462659
379,12119,sumter,florida,FL,93420,97976,101698,106942,112334,117210,122121,125165
380,12121,suwannee,florida,FL,41551,43354,43527,43580,43788,43678,43835,44190
381,12123,taylor,florida,FL,22570,22652,22750,22865,22575,22358,22118,21833
382,12125,union,florida,FL,15535,15296,15258,15163,15271,15284,15267,15517
383,12127,volusia,florida,FL,494593,494479,496740,500780,507276,517512,529038,538692
384,12129,wakulla,florida,FL,30776,30971,30853,31000,31408,31518,31885,32120
385,12131,walton,florida,FL,55043,55588,57183,59179,61203,63087,65440,68376
386,12133,washington,florida,FL,24896,24507,24739,24503,24297,24545,24450,24567
387,13001,appling,georgia,GA,18236,18469,18402,18395,18502,18450,18485,18521
388,13003,atkinson,georgia,GA,8375,8373,8273,8285,8243,8375,8320,8342
389,13005,bacon,georgia,GA,11096,11162,11177,11205,11218,11287,11365,11319
390,13007,baker,georgia,GA,3451,3316,3377,3351,3295,3201,3208,3200
391,13009,baldwin,georgia,GA,45720,45147,46499,46166,45853,45518,45190,44906
392,13011,banks,georgia,GA,18395,18267,18153,18244,18248,18382,18309,18634
393,13013,barrow,georgia,GA,69367,69894,70206,71319,72959,75067,77091,79061
394,13015,bartow,georgia,GA,100157,100213,100365,101056,101397,102176,103431,105054
395,13017,ben hill,georgia,GA,17634,17563,17577,17426,17423,17323,17190,16996
396,13019,berrien,georgia,GA,19286,19381,19166,19061,18821,18988,19014,19186
397,13021,bibb,georgia,GA,155547,156216,156665,155071,154422,154057,153205,152862
398,13023,bleckley,georgia,GA,13063,13080,12888,12740,12712,12717,12898,12830
399,13025,brantley,georgia,GA,18411,18540,18509,18237,18337,18393,18355,18731
400,13027,brooks,georgia,GA,16243,15994,15631,15665,15534,15668,15693,15587
401,13029,bryan,georgia,GA,30233,31271,32258,33038,33678,34798,35842,37060
402,13031,bulloch,georgia,GA,70217,72687,73167,71873,72734,73233,74721,76149
403,13033,burke,georgia,GA,23316,23502,23045,22827,22628,22642,22608,22522
404,13035,butts,georgia,GA,23655,23575,23412,23203,23317,23489,23710,24059
405,13037,calhoun,georgia,GA,6694,6625,6566,6599,6516,6552,6393,6455
406,13039,camden,georgia,GA,50513,50308,51352,51413,51926,52462,52416,53044
407,13043,candler,georgia,GA,10998,11208,11110,10970,10885,10903,10915,10797
408,13045,carroll,georgia,GA,110527,110758,111452,112300,113596,114491,116291,117812
409,13047,catoosa,georgia,GA,63942,64760,64872,65224,65488,65821,66267,66550
410,13049,charlton,georgia,GA,12171,13462,13362,13122,13038,13190,12751,12715
411,13051,chatham,georgia,GA,265128,271870,276503,277963,282858,286819,289390,290501
412,13053,chattahoochee,georgia,GA,11267,11263,12276,12246,11714,11075,10100,10343
413,13055,chattooga,georgia,GA,26015,25677,25619,25044,24859,24896,24833,24770
414,13057,cherokee,georgia,GA,214346,217820,220773,224487,230396,235424,241600,247573
415,13059,clarke,georgia,GA,116714,118433,120135,121094,120721,123875,125018,127064
416,13061,clay,georgia,GA,3183,3159,3103,3012,3070,3072,3006,2962
417,13063,clayton,georgia,GA,259424,262360,265777,264511,267405,273675,280006,285153
418,13065,clinch,georgia,GA,6798,6733,6709,6775,6800,6850,6789,6727
419,13067,cobb,georgia,GA,688078,697433,707549,717201,729904,742023,750477,755754
420,13069,coffee,georgia,GA,42356,43032,43178,43137,42977,43099,43015,43014
421,13071,colquitt,georgia,GA,45498,45852,46127,46252,46029,45665,45671,45835
422,13073,columbia,georgia,GA,124053,128914,132680,136293,139285,144007,147451,151579
423,13075,cook,georgia,GA,17212,17045,16919,17069,17319,17097,17187,17277
424,13077,coweta,georgia,GA,127317,129393,130644,132996,135266,138227,140472,143114
425,13079,crawford,georgia,GA,12630,12615,12612,12511,12435,12393,12291,12295
426,13081,crisp,georgia,GA,23439,23761,23598,23316,23076,22962,22935,22736
427,13083,dade,georgia,GA,16633,16589,16508,16445,16282,16157,16242,16285
428,13085,dawson,georgia,GA,22330,22293,22467,22686,22988,23317,23613,24379
429,13087,decatur,georgia,GA,27842,27657,27456,27407,27194,27083,26715,26716
430,13089,dekalb,georgia,GA,691893,699684,710604,717321,725647,737418,746690,753253
431,13091,dodge,georgia,GA,21796,21611,21515,21430,21177,21141,20837,20730
432,13093,dooly,georgia,GA,14918,14600,14407,14366,14245,14034,13885,13737
433,13095,dougherty,georgia,GA,94565,95062,94690,93388,92754,91569,90395,89502
434,13097,douglas,georgia,GA,132403,133223,133703,136164,138229,140466,142021,143882
435,13099,early,georgia,GA,11008,10784,10636,10536,10444,10449,10298,10296
436,13101,echols,georgia,GA,4034,4087,3991,4019,4060,4059,3981,3936
437,13103,effingham,georgia,GA,52250,52698,53348,54437,55414,57047,58553,59982
438,13105,elbert,georgia,GA,20166,19823,19578,19490,19394,19306,19143,19109
439,13107,emanuel,georgia,GA,22598,22491,22738,22633,22481,22464,22404,22530
440,13109,evans,georgia,GA,11000,10986,10687,10806,10827,10707,10668,10775
441,13111,fannin,georgia,GA,23682,23637,23608,23823,23846,24418,24991,25322
442,13113,fayette,georgia,GA,106567,107212,107400,108129,109320,110286,111248,112549
443,13115,floyd,georgia,GA,96317,96221,96000,95921,95959,96243,96620,97613
444,13117,forsyth,georgia,GA,175511,182034,187126,194137,202945,211384,220067,227967
445,13119,franklin,georgia,GA,22084,21971,21921,22047,22186,22280,22306,22820
446,13121,fulton,georgia,GA,920581,948809,974918,982930,994658,1008841,1024248,1041423
447,13123,gilmer,georgia,GA,28292,28328,28293,28719,29037,29607,30033,30674
448,13125,glascock,georgia,GA,3082,3099,3104,3056,3006,3020,2992,3062
449,13127,glynn,georgia,GA,79626,80182,80970,81596,82333,83594,84528,85282
450,13129,gordon,georgia,GA,55186,55497,55689,55779,55878,56387,56987,57089
451,13131,grady,georgia,GA,25011,25121,25301,25143,25267,25117,24893,24819
452,13133,greene,georgia,GA,15994,16080,16153,16282,16472,16688,16939,17281
453,13135,gwinnett,georgia,GA,805321,824166,839144,855798,874472,892137,907101,920260
454,13137,habersham,georgia,GA,43041,43066,43419,43206,43620,43819,44177,44567
455,13139,hall,georgia,GA,179684,182467,184401,186765,189480,192506,196237,199335
456,13141,hancock,georgia,GA,9429,9396,9081,8957,8575,8587,8657,8561
457,13143,haralson,georgia,GA,28780,28466,28312,28335,28483,28701,28833,29256
458,13145,harris,georgia,GA,32024,32313,32580,32544,32748,33165,33617,33915
459,13147,hart,georgia,GA,25213,25431,25531,25483,25395,25453,25548,25794
460,13149,heard,georgia,GA,11834,11725,11649,11561,11620,11552,11574,11730
461,13151,henry,georgia,GA,203922,207080,208224,210252,213282,216827,221355,225813
462,13153,houston,georgia,GA,139900,143971,146061,147751,148926,149685,151862,153479
463,13155,irwin,georgia,GA,9538,9697,9617,9366,9098,9159,9359,9410
464,13157,jackson,georgia,GA,60485,60976,60857,61285,62098,63375,64978,67519
465,13159,jasper,georgia,GA,13900,13838,13648,13606,13554,13717,13821,13964
466,13161,jeff davis,georgia,GA,15068,15158,15198,15050,14937,15015,14970,15025
467,13163,jefferson,georgia,GA,16930,16779,16363,16259,16140,15935,15788,15648
468,13165,jenkins,georgia,GA,8340,8127,9116,9200,9041,8869,8770,8767
469,13167,johnson,georgia,GA,9980,10009,10016,9920,9830,9734,9730,9788
470,13169,jones,georgia,GA,28669,28734,28623,28575,28654,28447,28553,28470
471,13171,lamar,georgia,GA,18317,18159,18027,17918,18185,18236,18470,18599
472,13173,lanier,georgia,GA,10078,10477,10463,10412,10371,10277,10454,10425
473,13175,laurens,georgia,GA,48434,47844,47759,47671,47631,47431,47192,47330
474,13177,lee,georgia,GA,28298,28581,28710,29047,29138,29197,29230,29470
475,13179,liberty,georgia,GA,63453,65089,64333,62282,64016,61524,61390,61386
476,13181,lincoln,georgia,GA,7996,7871,7762,7732,7641,7721,7864,7880
477,13183,long,georgia,GA,14464,15208,16126,16618,17196,17861,18594,19014
478,13185,lowndes,georgia,GA,109233,111500,114110,112907,113580,113424,114306,115489
479,13187,lumpkin,georgia,GA,29966,30505,30732,30917,31169,31350,31528,32873
480,13189,mcduffie,georgia,GA,21875,21613,21630,21502,21524,21462,21456,21498
481,13191,mcintosh,georgia,GA,14333,14223,13882,14027,14065,14033,14072,14106
482,13193,macon,georgia,GA,14740,14462,14306,13983,13839,13719,13520,13314
483,13195,madison,georgia,GA,28120,28125,28026,28155,28330,28384,28827,29302
484,13197,marion,georgia,GA,8742,8712,8687,8597,8655,8576,8511,8450
485,13199,meriwether,georgia,GA,21992,21607,21347,21231,21221,21186,21072,21049
486,13201,miller,georgia,GA,6125,6076,6009,5904,5949,5848,5881,5838
487,13205,mitchell,georgia,GA,23498,23401,23086,23000,22728,22437,22411,22292
488,13207,monroe,georgia,GA,26424,26342,26375,26620,26660,26705,26879,27113
489,13209,montgomery,georgia,GA,9123,9034,8891,8960,8936,8901,8983,9031
490,13211,morgan,georgia,GA,17868,17903,17806,17683,17897,17951,18121,18412
491,13213,murray,georgia,GA,39628,39410,39370,39251,39318,39494,39376,39782
492,13215,muscogee,georgia,GA,189885,195332,199051,203274,200714,198882,196307,194058
493,13217,newton,georgia,GA,99958,100476,101000,102088,103508,104958,106580,108078
494,13219,oconee,georgia,GA,32808,33248,33503,34064,35061,35840,36866,38028
495,13221,oglethorpe,georgia,GA,14899,14702,14505,14418,14538,14725,14710,14877
496,13223,paulding,georgia,GA,142324,143594,144756,146789,148617,151771,155374,159445
497,13225,peach,georgia,GA,27695,27689,27680,27077,27097,26962,26899,27099
498,13227,pickens,georgia,GA,29431,29412,29282,29409,29840,30181,30695,31588
499,13229,pierce,georgia,GA,18758,18779,18915,19029,19027,19123,19218,19307
500,13231,pike,georgia,GA,17869,17780,17766,17771,17761,17922,17923,18217
501,13233,polk,georgia,GA,41475,41305,41131,41073,40961,41372,41730,42085
502,13235,pulaski,georgia,GA,12010,11842,11702,11566,11510,11397,11307,11201
503,13237,putnam,georgia,GA,21218,21276,21176,21325,21190,21356,21548,21730
504,13239,quitman,georgia,GA,2513,2457,2410,2371,2290,2281,2333,2358
505,13241,rabun,georgia,GA,16276,16270,16322,16203,16185,16252,16528,16602
506,13243,randolph,georgia,GA,7719,7564,7304,7198,7312,7221,7225,7075
507,13245,richmond,georgia,GA,200549,200378,201589,201142,201292,201597,202008,201800
508,13247,rockdale,georgia,GA,85215,85503,85556,86618,87416,88687,89375,90312
509,13249,schley,georgia,GA,5010,5042,5022,5093,5187,5190,5158,5213
510,13251,screven,georgia,GA,14593,14404,14170,14143,14000,14057,14032,13953
511,13253,seminole,georgia,GA,8729,8765,8869,8845,8601,8562,8445,8292
512,13255,spalding,georgia,GA,64073,64021,63680,63505,63695,63828,64553,65380
513,13257,stephens,georgia,GA,26175,25774,25735,25583,25441,25485,25724,25890
514,13259,stewart,georgia,GA,6058,6072,6119,5562,5870,5867,5875,5985
515,13261,sumter,georgia,GA,32819,32082,31601,31354,31185,30696,30355,29847
516,13263,talbot,georgia,GA,6865,6823,6614,6529,6509,6474,6353,6249
517,13265,taliaferro,georgia,GA,1717,1706,1675,1689,1695,1645,1626,1628
518,13267,tattnall,georgia,GA,25520,25448,25478,25659,25352,25383,25281,25334
519,13269,taylor,georgia,GA,8906,8435,8358,8377,8374,8242,8199,8142
520,13271,telfair,georgia,GA,16500,16266,16398,16666,16511,16493,16034,15989
521,13273,terrell,georgia,GA,9315,9391,9227,9169,9084,9018,8888,8729
522,13275,thomas,georgia,GA,44720,44603,44560,44817,44909,44950,45090,44779
523,13277,tift,georgia,GA,40118,41199,41006,40243,40536,40626,40650,40598
524,13279,toombs,georgia,GA,27223,27215,27194,27213,27178,27215,27195,26999
525,13281,towns,georgia,GA,10471,10578,10560,10786,11080,11143,11349,11506
526,13283,treutlen,georgia,GA,6885,6823,6790,6685,6808,6798,6727,6740
527,13285,troup,georgia,GA,67044,67637,68304,68809,69267,69527,69776,69786
528,13287,turner,georgia,GA,8930,8937,8441,8204,8063,7981,7972,7961
529,13289,twiggs,georgia,GA,9023,8821,8548,8513,8376,8317,8235,8174
530,13291,union,georgia,GA,21356,21252,21330,21422,21759,22010,22660,23459
531,13293,upson,georgia,GA,27153,26928,26572,26440,26178,26240,26213,26135
532,13295,walker,georgia,GA,68756,68814,68478,68619,68661,68499,68326,68939
533,13297,walton,georgia,GA,83768,84585,84968,86030,87539,88393,89911,91600
534,13299,ware,georgia,GA,36312,36296,35928,35785,35582,35427,35776,35871
535,13301,warren,georgia,GA,5834,5677,5546,5522,5463,5379,5382,5303
536,13303,washington,georgia,GA,21187,20973,20797,20577,20555,20740,20343,20313
537,13305,wayne,georgia,GA,30099,30300,30333,30007,29913,29441,29985,29817
538,13307,webster,georgia,GA,2799,2765,2767,2671,2613,2632,2612,2605
539,13309,wheeler,georgia,GA,7421,8068,7920,7923,7970,7898,8017,7952
540,13311,white,georgia,GA,27144,27407,27633,27836,28035,28397,28825,29453
541,13313,whitfield,georgia,GA,102599,103056,103158,102982,103449,104029,104698,104658
542,13315,wilcox,georgia,GA,9255,9209,9034,9021,8894,8899,8867,8800
543,13317,wilkes,georgia,GA,10593,10230,10091,9930,9965,9918,9822,9892
544,13319,wilkinson,georgia,GA,9563,9410,9480,9362,9283,9082,9048,8959
545,13321,worth,georgia,GA,21679,21525,21365,21070,21022,20701,20719,20533
546,15001,hawaii,hawaii,HI,185079,187049,189118,191583,194240,196740,198681,200381
547,15003,honolulu,hawaii,HI,953207,966514,976299,985734,989438,993716,992761,988650
548,15005,kalawao,hawaii,HI,90,90,89,89,89,88,88,88
549,15007,kauai,hawaii,HI,67091,67832,68573,69626,70523,71387,71769,72159
550,15009,maui,hawaii,HI,154834,156838,158693,161006,163420,164389,165384,166260
551,16001,ada,idaho,ID,392365,400995,408915,416074,425627,432768,444269,456849
552,16003,adams,idaho,ID,3976,3981,3907,3863,3882,3889,3949,4147
553,16005,bannock,idaho,ID,82839,83599,83724,83410,83514,83992,84379,85269
554,16007,bear lake,idaho,ID,5986,5953,5890,5943,5922,5876,5942,6028
555,16009,benewah,idaho,ID,9285,9170,9123,9027,9029,8988,9022,9184
556,16011,bingham,idaho,ID,45607,45891,45517,45425,45213,45026,45255,45927
557,16013,blaine,idaho,ID,21376,21068,21096,21256,21388,21507,21741,22024
558,16015,boise,idaho,ID,7028,6985,6792,6722,6778,6960,7088,7290
559,16017,bonner,idaho,ID,40877,40768,40342,40522,41285,41565,42343,43560
560,16019,bonneville,idaho,ID,104234,105786,106762,107358,108237,109804,112025,114595
561,16021,boundary,idaho,ID,10972,10818,10807,10837,10941,11264,11650,11922
562,16023,butte,idaho,ID,2891,2833,2760,2666,2657,2565,2573,2602
563,16025,camas,idaho,ID,1117,1115,1087,1045,1057,1071,1084,1102
564,16027,canyon,idaho,ID,188923,191315,193620,198409,202294,206621,211111,216699
565,16029,caribou,idaho,ID,6963,6842,6760,6804,6812,6753,6906,7034
566,16031,cassia,idaho,ID,22952,23099,23229,23294,23478,23460,23462,23664
567,16033,clark,idaho,ID,982,954,875,867,877,874,854,873
568,16035,clearwater,idaho,ID,8761,8606,8577,8572,8508,8486,8555,8546
569,16037,custer,idaho,ID,4368,4325,4328,4227,4135,4063,4109,4172
